"249180010","PSZCZYNA","2018","05","01","06",14.1,"",.0,"8","","",0,"8","","8",0,"8",3,"",7,""
"249180010","PSZCZYNA","2018","05","01","12",24.1,"",.0,"8","","",0,"8","","8",0,"8",2,"",8,""
"249180010","PSZCZYNA","2018","05","01","18",19.2,"",.0,"8","","",0,"8","","8",0,"8",3,"",8,""
"249180010","PSZCZYNA","2018","05","02","06",14.2,"",.0,"8","","",0,"8","","8",0,"8",6,"",7,""
"249180010","PSZCZYNA","2018","05","02","12",21.1,"",.0,"8","","",0,"8","","8",0,"8",7,"",7,""
"249180010","PSZCZYNA","2018","05","02","18",21.8,"",.0,"8","","",0,"8","","8",0,"8",6,"",6,""
"249180010","PSZCZYNA","2018","05","03","06",18.8,"",.0,"8","","",0,"8","","8",0,"8",2,"",8,""
"249180010","PSZCZYNA","2018","05","03","12",28.9,"",.0,"8","","",0,"8","","8",0,"8",2,"",8,""
"249180010","PSZCZYNA","2018","05","03","18",24.4,"",.0,"8","","",0,"8","","8",0,"8",6,"",6,""
"249180010","PSZCZYNA","2018","05","04","06",18.6,"",.0,"8","","",0,"8","","8",0,"8",8,"",6,""
"249180010","PSZCZYNA","2018","05","04","12",22.6,"",.0,"8","","",0,"8","","8",0,"8",3,"",6,""
"249180010","PSZCZYNA","2018","05","04","18",18.9,"",.0,"8","","",0,"8","","8",0,"8",4,"",6,""
"249180010","PSZCZYNA","2018","05","05","06",11.7,"",.0,"8","","",0,"8","","8",0,"8",8,"",8,""
"249180010","PSZCZYNA","2018","05","05","12",20.8,"",.0,"8","","",0,"8","","8",0,"8",2,"",9,""
"249180010","PSZCZYNA","2018","05","05","18",16.1,"",.0,"8","","",0,"8","","8",0,"8",0,"",9,""
"249180010","PSZCZYNA","2018","05","06","06",11.9,"",.0,"8","","",0,"8","","8",0,"8",0,"",9,""
"249180010","PSZCZYNA","2018","05","06","12",20.4,"",.0,"8","","",0,"8","","8",0,"8",0,"",9,""
"249180010","PSZCZYNA","2018","05","06","18",18.2,"",.0,"8","","",0,"8","","8",0,"8",0,"",9,""
"249180010","PSZCZYNA","2018","05","07","06",13.6,"",.0,"8","","",0,"8","","8",0,"8",0,"",7,""
"249180010","PSZCZYNA","2018","05","07","12",21.0,"",.0,"8","","",0,"8","","8",0,"8",1,"",9,""
"249180010","PSZCZYNA","2018","05","07","18",17.6,"",.0,"8","","",0,"8","","8",0,"8",1,"",8,""
"249180010","PSZCZYNA","2018","05","08","06",12.4,"",.0,"8","","",0,"8","","8",0,"8",8,"",6,""
"249180010","PSZCZYNA","2018","05","08","12",18.4,"",.0,"8","","",0,"8","","8",0,"8",8,"",6,""
"249180010","PSZCZYNA","2018","05","08","18",14.9,"",.0,"8","","",0,"8","","8",0,"8",8,"",6,""
"249180010","PSZCZYNA","2018","05","09","06",15.1,"",.0,"8","","",0,"8","","8",0,"8",7,"",6,""
"249180010","PSZCZYNA","2018","05","09","12",22.6,"",.0,"8","","",0,"8","","8",0,"8",3,"",7,""
"249180010","PSZCZYNA","2018","05","09","18",14.1,"",.0,"8","","",0,"8","","8",0,"8",8,"",6,""
"249180010","PSZCZYNA","2018","05","10","06",15.0,"",.0,"8","","",0,"8","","8",0,"8",5,"",8,""
"249180010","PSZCZYNA","2018","05","10","12",15.0,"",.0,"8","","",0,"8","","8",0,"8",3,"",9,""
"249180010","PSZCZYNA","2018","05","10","18",24.3,"",.0,"8","","",0,"8","","8",0,"8",8,"",6,""
"249180010","PSZCZYNA","2018","05","11","06",18.2,"",.0,"8","","",0,"8","","8",0,"8",2,"",8,""
"249180010","PSZCZYNA","2018","05","11","12",22.4,"",.0,"8","","",0,"8","","8",0,"8",4,"",8,""
"249180010","PSZCZYNA","2018","05","11","18",19.2,"",.0,"8","","",0,"8","","8",0,"8",8,"",8,""
"249180010","PSZCZYNA","2018","05","12","06",14.6,"",.0,"8","","",0,"8","","8",0,"8",8,"",7,""
"249180010","PSZCZYNA","2018","05","12","12",23.2,"",.0,"8","","",0,"8","","8",0,"8",2,"",8,""
"249180010","PSZCZYNA","2018","05","12","18",18.9,"",.0,"8","","",0,"8","","8",0,"8",2,"",8,""
"249180010","PSZCZYNA","2018","05","13","06",14.1,"",.0,"8","","",0,"8","","8",0,"8",0,"",9,""
"249180010","PSZCZYNA","2018","05","13","12",22.5,"",.0,"8","","",0,"8","","8",0,"8",0,"",9,""
"249180010","PSZCZYNA","2018","05","13","18",18.7,"",.0,"8","","",0,"8","","8",0,"8",0,"",9,""
"249180010","PSZCZYNA","2018","05","14","06",13.2,"",.0,"8","","",0,"8","","8",0,"8",0,"",9,""
"249180010","PSZCZYNA","2018","05","14","12",17.4,"",.0,"8","","",0,"8","","8",0,"8",4,"",9,""
"249180010","PSZCZYNA","2018","05","14","18",14.2,"",.0,"8","","",0,"8","","8",0,"8",2,"",9,""
"249180010","PSZCZYNA","2018","05","15","06",12.4,"",.0,"8","","",0,"8","","8",0,"8",0,"",8,""
"249180010","PSZCZYNA","2018","05","15","12",14.6,"",.0,"8","","",0,"8","","8",0,"8",8,"",6,""
"249180010","PSZCZYNA","2018","05","15","18",12.1,"",.0,"8","","",0,"8","","8",0,"8",8,"",6,""
"249180010","PSZCZYNA","2018","05","16","06",9.6,"",.0,"8","","",0,"8","","8",0,"8",0,"",3,""
"249180010","PSZCZYNA","2018","05","16","12",13.8,"",.0,"8","","",0,"8","","8",0,"8",8,"",6,""
"249180010","PSZCZYNA","2018","05","16","18",13.9,"",.0,"8","","",0,"8","","8",0,"8",8,"",6,""
"249180010","PSZCZYNA","2018","05","17","06",11.6,"",.0,"8","","",0,"8","","8",0,"8",8,"",6,""
"249180010","PSZCZYNA","2018","05","17","12",12.7,"",.0,"8","","",0,"8","","8",0,"8",8,"",6,""
"249180010","PSZCZYNA","2018","05","17","18",12.8,"",.0,"8","","",0,"8","","8",0,"8",8,"",6,""
"249180010","PSZCZYNA","2018","05","18","06",12.0,"",.0,"8","","",0,"8","","8",0,"8",8,"",6,""
"249180010","PSZCZYNA","2018","05","18","12",11.9,"",.0,"8","","",0,"8","","8",0,"8",8,"",6,""
"249180010","PSZCZYNA","2018","05","18","18",13.4,"",.0,"8","","",0,"8","","8",0,"8",8,"",6,""
"249180010","PSZCZYNA","2018","05","19","06",12.4,"",.0,"8","","",0,"8","","8",0,"8",8,"",7,""
"249180010","PSZCZYNA","2018","05","19","12",18.5,"",.0,"8","","",0,"8","","8",0,"8",6,"",7,""
"249180010","PSZCZYNA","2018","05","19","18",14.8,"",.0,"8","","",0,"8","","8",0,"8",2,"",7,""
"249180010","PSZCZYNA","2018","05","20","06",10.8,"",.0,"8","","",0,"8","","8",0,"8",2,"",8,""
"249180010","PSZCZYNA","2018","05","20","12",21.0,"",.0,"8","","",0,"8","","8",0,"8",4,"",9,""
"249180010","PSZCZYNA","2018","05","20","18",18.0,"",.0,"8","","",0,"8","","8",0,"8",1,"",8,""
"249180010","PSZCZYNA","2018","05","21","06",13.9,"",.0,"8","","",0,"8","","8",0,"8",0,"",8,""
"249180010","PSZCZYNA","2018","05","21","12",19.8,"",.0,"8","","",0,"8","","8",0,"8",3,"",9,""
"249180010","PSZCZYNA","2018","05","21","18",15.1,"",.0,"8","","",0,"8","","8",0,"8",2,"",8,""
"249180010","PSZCZYNA","2018","05","22","06",14.7,"",.0,"8","","",0,"8","","8",0,"8",4,"",8,""
"249180010","PSZCZYNA","2018","05","22","12",22.4,"",.0,"8","","",0,"8","","8",0,"8",5,"",8,""
"249180010","PSZCZYNA","2018","05","22","18",21.0,"",.0,"8","","",0,"8","","8",0,"8",4,"",8,""
"249180010","PSZCZYNA","2018","05","23","06",15.2,"",.0,"8","","",0,"8","","8",0,"8",7,"",7,""
"249180010","PSZCZYNA","2018","05","23","12",22.6,"",.0,"8","","",0,"8","","8",0,"8",5,"",7,""
"249180010","PSZCZYNA","2018","05","23","18",19.7,"",.0,"8","","",0,"8","","8",0,"8",2,"",7,""
"249180010","PSZCZYNA","2018","05","24","06",18.0,"",.0,"8","","",0,"8","","8",0,"8",0,"",7,""
"249180010","PSZCZYNA","2018","05","24","12",23.3,"",.0,"8","","",0,"8","","8",0,"8",2,"",8,""
"249180010","PSZCZYNA","2018","05","24","18",18.8,"",.0,"8","","",0,"8","","8",0,"8",2,"",8,""
"249180010","PSZCZYNA","2018","05","25","06",18.0,"",.0,"8","","",0,"8","","8",0,"8",3,"",7,""
"249180010","PSZCZYNA","2018","05","25","12",24.2,"",.0,"8","","",0,"8","","8",0,"8",2,"",7,""
"249180010","PSZCZYNA","2018","05","25","18",19.2,"",.0,"8","","",0,"8","","8",0,"8",2,"",7,""
"249180010","PSZCZYNA","2018","05","26","06",17.8,"",.0,"8","","",0,"8","","8",0,"8",4,"",7,""
"249180010","PSZCZYNA","2018","05","26","12",25.9,"",.0,"8","","",0,"8","","8",0,"8",2,"",7,""
"249180010","PSZCZYNA","2018","05","26","18",19.0,"",.0,"8","","",0,"8","","8",0,"8",4,"",7,""
"249180010","PSZCZYNA","2018","05","27","06",18.8,"",.0,"8","","",0,"8","","8",0,"8",1,"",8,""
"249180010","PSZCZYNA","2018","05","27","12",27.1,"",.0,"8","","",0,"8","","8",0,"8",4,"",8,""
"249180010","PSZCZYNA","2018","05","27","18",22.8,"",.0,"8","","",0,"8","","8",0,"8",4,"",8,""
"249180010","PSZCZYNA","2018","05","28","06",19.3,"",.0,"8","","",0,"8","","8",0,"8",3,"",8,""
"249180010","PSZCZYNA","2018","05","28","12",27.0,"",.0,"8","","",0,"8","","8",0,"8",1,"",8,""
"249180010","PSZCZYNA","2018","05","28","18",24.6,"",.0,"8","","",0,"8","","8",0,"8",2,"",8,""
"249180010","PSZCZYNA","2018","05","29","06",17.4,"",.0,"8","","",0,"8","","8",0,"8",4,"",9,""
"249180010","PSZCZYNA","2018","05","29","12",27.6,"",.0,"8","","",0,"8","","8",0,"8",5,"",7,""
"249180010","PSZCZYNA","2018","05","29","18",21.0,"",.0,"8","","",0,"8","","8",0,"8",4,"",7,""
"249180010","PSZCZYNA","2018","05","30","06",21.2,"",.0,"8","","",0,"8","","8",0,"8",2,"",8,""
"249180010","PSZCZYNA","2018","05","30","12",22.0,"",.0,"8","","",0,"8","","8",0,"8",3,"",7,""
"249180010","PSZCZYNA","2018","05","30","18",22.8,"",.0,"8","","",0,"8","","8",0,"8",2,"",7,""
"249180010","PSZCZYNA","2018","05","31","06",21.0,"",.0,"8","","",0,"8","","8",0,"8",2,"",8,""
"249180010","PSZCZYNA","2018","05","31","12",29.1,"",.0,"8","","",0,"8","","8",0,"8",3,"",8,""
"249180010","PSZCZYNA","2018","05","31","18",23.0,"",.0,"8","","",0,"8","","8",0,"8",0,"",8,""
"249180160","BRENNA","2018","05","01","06",19.2,"",.0,"8","","",0,"8","","8",0,"8",3,"",6,""
"249180160","BRENNA","2018","05","01","12",23.5,"",.0,"8","","",0,"8","","8",0,"8",3,"",6,""
"249180160","BRENNA","2018","05","01","18",16.6,"",.0,"8","","",0,"8","","8",0,"8",6,"",6,""
"249180160","BRENNA","2018","05","02","06",13.2,"",.0,"8","","",0,"8","","8",0,"8",8,"",6,""
"249180160","BRENNA","2018","05","02","12",23.6,"",.0,"8","","",0,"8","","8",0,"8",5,"",6,""
"249180160","BRENNA","2018","05","02","18",20.1,"",.0,"8","","",0,"8","","8",0,"8",3,"",6,""
"249180160","BRENNA","2018","05","03","06",19.4,"",.0,"8","","",0,"8","","8",0,"8",1,"",6,""
"249180160","BRENNA","2018","05","03","12",28.1,"",.0,"8","","",0,"8","","8",0,"8",6,"",6,""
"249180160","BRENNA","2018","05","03","18",14.5,"",.0,"8","","",0,"8","","8",0,"8",8,"",6,""
"249180160","BRENNA","2018","05","04","06",13.0,"",.0,"8","","",0,"8","","8",0,"8",8,"",4,""
"249180160","BRENNA","2018","05","04","12",16.1,"",.0,"8","","",0,"8","","8",0,"8",8,"",5,""
"249180160","BRENNA","2018","05","04","18",18.7,"",.0,"8","","",0,"8","","8",0,"8",7,"",5,""
"249180160","BRENNA","2018","05","05","06",12.7,"",.0,"8","","",0,"8","","8",0,"8",8,"",4,""
"249180160","BRENNA","2018","05","05","12",19.6,"",.0,"8","","",0,"8","","8",0,"8",3,"",6,""
"249180160","BRENNA","2018","05","05","18",15.5,"",.0,"8","","",0,"8","","8",0,"8",1,"",6,""
"249180160","BRENNA","2018","05","06","06",11.9,"",.0,"8","","",0,"8","","8",0,"8",1,"",6,""
"249180160","BRENNA","2018","05","06","12",19.3,"",.0,"8","","",0,"8","","8",0,"8",0,"",6,""
"249180160","BRENNA","2018","05","06","18",17.2,"",.0,"8","","",0,"8","","8",0,"8",1,"",6,""
"249180160","BRENNA","2018","05","07","06",10.9,"",.0,"8","","",0,"8","","8",0,"8",0,"",6,""
"249180160","BRENNA","2018","05","07","12",20.4,"",.0,"8","","",0,"8","","8",0,"8",1,"",6,""
"249180160","BRENNA","2018","05","07","18",16.3,"",.0,"8","","",0,"8","","8",0,"8",0,"",6,""
"249180160","BRENNA","2018","05","08","06",12.1,"",.0,"8","","",0,"8","","8",0,"8",7,"",6,""
"249180160","BRENNA","2018","05","08","12",18.1,"",.0,"8","","",0,"8","","8",0,"8",6,"",6,""
"249180160","BRENNA","2018","05","08","18",14.7,"",.0,"8","","",0,"8","","8",0,"8",8,"",4,""
"249180160","BRENNA","2018","05","09","06",14.8,"",.0,"8","","",0,"8","","8",0,"8",6,"",6,""
"249180160","BRENNA","2018","05","09","12",20.5,"",.0,"8","","",0,"8","","8",0,"8",6,"",6,""
"249180160","BRENNA","2018","05","09","18",15.9,"",.0,"8","","",0,"8","","8",0,"8",7,"",6,""
"249180160","BRENNA","2018","05","10","06",15.0,"",.0,"8","","",0,"8","","8",0,"8",6,"",6,""
"249180160","BRENNA","2018","05","10","12",24.7,"",.0,"8","","",0,"8","","8",0,"8",5,"",6,""
"249180160","BRENNA","2018","05","10","18",18.5,"",.0,"8","","",0,"8","","8",0,"8",6,"",6,""
"249180160","BRENNA","2018","05","11","06",18.7,"",.0,"8","","",0,"8","","8",0,"8",5,"",6,""
"249180160","BRENNA","2018","05","11","12",20.3,"",.0,"8","","",0,"8","","8",0,"8",6,"",5,""
"249180160","BRENNA","2018","05","11","18",15.8,"",.0,"8","","",0,"8","","8",0,"8",7,"",6,""
"249180160","BRENNA","2018","05","12","06",13.5,"",.0,"8","","",0,"8","","8",0,"8",7,"",6,""
"249180160","BRENNA","2018","05","12","12",20.3,"",.0,"8","","",0,"8","","8",0,"8",6,"",6,""
"249180160","BRENNA","2018","05","12","18",18.4,"",.0,"8","","",0,"8","","8",0,"8",3,"",6,""
"249180160","BRENNA","2018","05","13","06",13.8,"",.0,"8","","",0,"8","","8",0,"8",1,"",6,""
"249180160","BRENNA","2018","05","13","12",22.1,"",.0,"8","","",0,"8","","8",0,"8",0,"",6,""
"249180160","BRENNA","2018","05","13","18",20.1,"",.0,"8","","",0,"8","","8",0,"8",1,"",6,""
"249180160","BRENNA","2018","05","14","06",14.0,"",.0,"8","","",0,"8","","8",0,"8",0,"",6,""
"249180160","BRENNA","2018","05","14","12",17.1,"",.0,"8","","",0,"8","","8",0,"8",5,"",6,""
"249180160","BRENNA","2018","05","14","18",14.6,"",.0,"8","","",0,"8","","8",0,"8",3,"",6,""
"249180160","BRENNA","2018","05","15","06",12.1,"",.0,"8","","",0,"8","","8",0,"8",3,"",6,""
"249180160","BRENNA","2018","05","15","12",12.7,"",.0,"8","","",0,"8","","8",0,"8",8,"",5,""
"249180160","BRENNA","2018","05","15","18",11.2,"",.0,"8","","",0,"8","","8",0,"8",6,"",6,""
"249180160","BRENNA","2018","05","16","06",11.1,"",.0,"8","","",0,"8","","8",0,"8",6,"",6,""
"249180160","BRENNA","2018","05","16","12",17.3,"",.0,"8","","",0,"8","","8",0,"8",7,"",6,""
"249180160","BRENNA","2018","05","16","18",12.3,"",.0,"8","","",0,"8","","8",0,"8",6,"",6,""
"249180160","BRENNA","2018","05","17","06",12.6,"",.0,"8","","",0,"8","","8",0,"8",8,"",5,""
"249180160","BRENNA","2018","05","17","12",13.0,"",.0,"8","","",0,"8","","8",0,"8",8,"",5,""
"249180160","BRENNA","2018","05","17","18",12.7,"",.0,"8","","",0,"8","","8",0,"8",8,"",4,""
"249180160","BRENNA","2018","05","18","06",12.0,"",.0,"8","","",0,"8","","8",0,"8",8,"",4,""
"249180160","BRENNA","2018","05","18","12",12.3,"",.0,"8","","",0,"8","","8",0,"8",8,"",5,""
"249180160","BRENNA","2018","05","18","18",12.7,"",.0,"8","","",0,"8","","8",0,"8",8,"",4,""
"249180160","BRENNA","2018","05","19","06",11.6,"",.0,"8","","",0,"8","","8",0,"8",8,"",3,""
